0,0.36956405074558474
1,0.3745733740641263
2,0.37039987778118677
3,0.3548683157745389
4,0.3251137542332614
5,0.29370794028832314
6,0.2712527105928854
7,0.24822794644591015
8,0.24817276150829434
9,0.2551284414221573
10,0.24287207309374303
11,0.23185327887280197
12,0.230791569317641
13,0.23787949100120576
14,0.23694549152862132
15,0.22396499710948614
16,0.20728702353554818
17,0.1942965073720133
18,0.1801140086566355
19,0.1687452338725624
20,0.15790334485838645
21,0.15069340280996585
22,0.15733939484905868
23,0.16543341762800623
24,0.1951248985685195
25,0.2260604516565229
26,0.25730323014044554
27,0.29091823308871145
28,0.32598351749460563
29,0.3537295826640263
30,0.3835051025019721
31,0.41213676461126203
32,0.41503658575770197
33,0.4310337547177647
34,0.45203815177173357
35,0.4798803836981912
36,0.4722156006296987
37,0.4682177159958387
38,0.45663586297720404
39,0.4580606278296462
40,0.4631438902521344
41,0.46883865575221784
42,0.4534043810212347
43,0.46369476431724643
44,0.4759744293896889
45,0.4656263139727782
46,0.4876227530014713
47,0.5000242714500304
48,0.49657800507022387
49,0.5097580359053323
50,0.4769760792671608
51,0.4717735614744981
52,0.4470338532411239
53,0.4515650563414805
54,0.4211313770145917
55,0.4168014897283121
56,0.4382327063661007
57,0.4602307644595124
58,0.45353372650438406
59,0.4878776631249342
60,0.47844495576779256
61,0.4685430772157365
62,0.437041020279773
63,0.39375002492919686
64,0.4149154553944209
65,0.4359702540057051
66,0.44583784541365123
67,0.4691305199993444
68,0.4875678373029446
69,0.5039099523577022
70,0.49996901995893084
71,0.51685000222553
72,0.5676033086150187
73,0.5962026965205246
74,0.6132578189992106
75,0.6246391723914733
76,0.6170285699080431
77,0.6085963537927422
78,0.5749380420732972
79,0.5216109037801263
80,0.52510150203965
81,0.4946857897329058
82,0.5241705507165624
83,0.538667053602564
84,0.5594733977781898
85,0.5411846375280066
86,0.5206968146893729
87,0.49545456231980356
88,0.5154615180965227
89,0.5237929202066145
90,0.5498798258136242
91,0.5516224573588016
92,0.5736137052158606
93,0.5579185547492589
94,0.5762592497069856
95,0.5572194697088407
